sampno,latitude,longitude,GEOID,latitude_work,longitude_work,GEOID_work,hh_income,hh_veh,own_home,race,has_children,hhsize,w_travel,wthhfin,comm_id_home,comm_id_work
70026610,41.973765,-87.64653,17031031300,41.914242,-87.625092,17031071500,42500.0,0,False,1,False,1,4,73.6225,3,7.0
70026614,41.963974,-87.691821,17031040800,41.880986,-87.63307,17031839100,180000.0,1,True,1,False,2,5,73.6225,4,32.0
70026621,41.995524,-87.655153,17031030103,42.033761,-87.754913,17031807300,42500.0,1,False,3,False,1,4,73.6225,77,
70026637,41.935996,-87.67584,17031051300,41.880986,-87.63307,17031839100,32500.0,1,False,1,False,1,5,160.8661,5,32.0
70026695,41.929078,-87.646293,17031070200,41.880986,-87.63307,17031839100,125000.0,0,False,1,False,2,5,121.0717,7,32.0
70026734,41.905859,-87.630901,17031080202,41.868458,-87.642965,17031841900,67500.0,0,True,3,False,1,4,68.4285,8,28.0
70026747,41.95774,-87.683717,17031050200,42.30419,-87.848925,17097863005,180000.0,2,True,1,True,3,5,432.8313,5,
70026769,41.899446,-87.689319,17031242500,41.766267,-88.038749,17043846307,125000.0,1,False,1,False,2,5,69.6145,24,
70026772,41.930652,-87.674104,17031070700,41.90749,-87.635799,17031080300,20000.0,0,False,1,False,3,5,162.1945,7,8.0
70026774,41.987574,-87.829439,17031810400,41.879078,-87.657046,17031833100,180000.0,2,True,1,True,5,5,102.7654,10,28.0
70026816,41.86241,-87.732457,17031290900,41.86241,-87.732457,17031290900,20000.0,2,False,2,False,1,4,606.9645,29,29.0
70026826,41.891104,-87.760354,17031251500,41.891704,-87.702175,17031836700,42500.0,0,False,2,True,4,4,662.6029,25,23.0
70026828,41.77643,-87.63763,17031680900,41.742475,-87.63004,17031842400,32500.0,3,False,2,False,2,6,187.9044,68,44.0
70026836,41.768953,-87.563814,17031430102,41.904728,-87.64922,17031842200,10000.0,0,False,2,False,1,4,114.5492,43,8.0
70026839,41.782863,-87.620558,17031400800,41.891704,-87.702175,17031836700,32500.0,1,False,2,False,1,4,114.0339,40,23.0
70026861,42.000321,-87.663126,17031010503,41.997277,-87.655986,17031030104,27500.0,0,False,1,False,3,3,75.3074,1,77.0
70026864,41.859295,-87.615523,17031330100,41.795522,-87.729234,17031620200,125000.0,1,True,1,False,1,5,204.5872,33,62.0
70026880,42.015941,-87.666535,17031010300,41.938232,-87.64678,17031063100,32500.0,1,False,1,False,2,5,74.5755,1,6.0
70026916,41.92223,-87.664796,17031832500,41.892218,-87.631832,17031081700,20000.0,0,False,1,False,4,5,73.2154,7,8.0
70026927,41.812708,-87.638408,17031610800,41.895035,-87.619717,17031081401,82500.0,1,True,1,False,1,5,68.7339,61,8.0
70026928,41.783014,-87.613278,17031420600,41.892906,-87.626079,17031081500,55000.0,2,False,2,False,3,5,302.3609,42,8.0
70026934,41.849327,-87.732022,17031843400,41.863139,-87.672937,17031842900,27500.0,1,True,6,False,2,6,379.431,29,28.0
70026937,41.991054,-87.654879,17031030101,41.991112,-87.740066,17031120300,32500.0,0,False,3,False,1,5,73.6359,77,12.0
70026941,41.953959,-87.642649,17031060800,41.892906,-87.626079,17031081500,42500.0,0,False,1,False,2,5,68.4132,6,8.0
70026948,41.757208,-87.546555,17031431400,41.790158,-87.686248,17031835100,10000.0,0,False,6,True,2,6,114.0339,43,63.0
70026949,41.94914,-87.656804,17031061100,41.892906,-87.626079,17031081500,42500.0,2,False,1,False,1,5,68.4132,6,8.0
70026957,41.91591,-87.683826,17031222200,41.901566,-87.638404,17031838300,67500.0,1,True,1,False,2,3,69.5864,22,8.0
70026961,41.683404,-87.574061,17031838800,41.870554,-87.616596,17031320600,27500.0,1,False,2,True,3,7,129.6855,51,32.0
70026970,41.94556,-87.690034,17031843700,42.058204,-87.671892,17031808702,55000.0,1,False,1,False,1,5,74.1755,5,
70026975,41.929078,-87.646293,17031070200,41.985435,-87.86942,17031770700,180000.0,1,True,1,False,2,4,612.0963,7,76.0
70026980,41.90056,-87.694197,17031242600,41.878635,-87.642924,17031281900,180000.0,2,True,1,False,2,5,82.4463,24,28.0
70026982,41.987476,-87.769673,17031110100,41.880986,-87.63307,17031839100,27500.0,1,False,2,False,1,5,73.6225,11,32.0
70026988,41.877304,-87.708453,17031271300,41.937636,-87.712214,17031210601,67500.0,1,False,1,False,2,5,397.0893,27,21.0
70026990,41.912008,-87.704366,17031230100,41.870416,-87.675079,17031838200,20000.0,0,False,2,False,1,-1,72.6281,23,28.0
70026992,41.871367,-87.688681,17031282700,41.922726,-87.629526,17031071400,125000.0,2,True,1,True,3,5,282.5339,28,7.0
70026993,41.877304,-87.708453,17031271300,41.790562,-87.594017,17031411200,125000.0,2,True,1,False,2,5,136.7415,27,41.0
70026996,41.892478,-87.664739,17031243300,41.94556,-87.690034,17031843700,180000.0,2,True,1,True,4,5,606.5727,24,5.0
70027006,41.964647,-87.725891,17031140601,41.879078,-87.657046,17031833100,55000.0,1,False,2,True,2,6,149.4465,14,28.0
70027025,41.878626,-87.685132,17031280900,41.891704,-87.702175,17031836700,10000.0,1,False,2,False,2,4,614.4391,28,23.0
70027028,41.942577,-87.647079,17031062000,41.893324,-87.63919,17031081800,67500.0,0,False,1,False,1,5,68.4132,6,8.0
70027034,41.754846,-87.610168,17031691400,41.893,-87.838256,17031817400,42500.0,1,False,2,True,6,5,114.0339,69,
70027035,41.77691,-87.603257,17031420800,41.790469,-87.601285,17031836200,42500.0,0,False,2,True,3,3,726.3533,42,41.0
70027037,41.748627,-87.601451,17031440101,41.928945,-87.660892,17031070500,10000.0,1,False,2,False,1,5,114.6652,44,7.0
70027042,41.742475,-87.63004,17031842400,41.88475,-87.684127,17031837800,67500.0,1,True,2,False,2,5,114.6937,44,28.0
70027047,41.879078,-87.657046,17031833100,41.82916,-88.051825,17043842706,125000.0,2,False,1,False,2,5,69.393,28,
70027060,41.869274,-87.664046,17031283100,41.804136,-88.134068,17043846106,180000.0,2,True,1,True,4,4,615.7184,28,
70027062,41.972668,-87.663866,17031031100,41.995524,-87.655153,17031030103,55000.0,1,False,1,False,1,5,100.244,3,77.0
70027079,41.77643,-87.63763,17031680900,41.783634,-87.645088,17031834800,10000.0,0,False,2,True,3,5,208.9989,68,68.0
70027081,41.74449,-87.563692,17031460400,41.883812,-87.760094,17031251900,27500.0,1,False,2,True,3,5,172.6449,46,25.0
70027084,41.74821,-87.610074,17031440201,41.904728,-87.64922,17031842200,20000.0,0,False,2,False,1,5,114.0339,44,8.0
70027097,41.755301,-87.571184,17031431200,41.871619,-87.705552,17031837300,10000.0,0,False,2,False,1,3,114.0339,43,27.0
70027102,41.881883,-87.706136,17031836900,41.875817,-87.617256,17031320400,125000.0,1,True,1,False,2,5,68.9732,27,32.0
70027105,41.757208,-87.546555,17031431400,41.904728,-87.64922,17031842200,20000.0,0,False,2,False,1,5,114.5492,43,8.0
70027109,41.72756,-87.629504,17031834000,41.886447,-87.619467,17031320100,32500.0,2,False,2,False,2,5,114.0339,49,32.0
70027116,41.74821,-87.610074,17031440201,41.892906,-87.626079,17031081500,20000.0,0,False,2,False,1,5,114.1819,44,8.0
70027118,41.748627,-87.601451,17031440101,41.747532,-87.670787,17031710500,10000.0,0,False,2,True,4,-1,1007.5525,44,71.0
70027147,41.725381,-87.619148,17031490300,42.001698,-87.673574,17031830600,27500.0,1,False,2,False,2,5,363.2935,49,1.0
70027155,41.879078,-87.657046,17031833100,41.828359,-87.81694,17031815702,125000.0,1,True,1,False,2,6,304.8226,28,
70027162,41.870554,-87.616596,17031320600,41.870554,-87.616596,17031320600,10000.0,0,False,1,False,1,-1,111.6461,32,32.0
70027183,41.782849,-87.686049,17031835000,41.886447,-87.619467,17031320100,10000.0,0,False,2,False,1,5,114.5492,66,32.0
70027186,41.934163,-87.712572,17031210602,42.005064,-87.719439,17031808002,42500.0,1,False,5,False,2,5,111.4883,21,
70027192,41.994441,-87.66523,17031030200,42.145289,-87.863023,17031801601,67500.0,1,False,2,False,1,5,73.8131,77,
70027214,42.009412,-87.663958,17031010501,41.880986,-87.63307,17031839100,67500.0,1,True,2,False,2,7,73.6225,1,32.0
70027216,41.778993,-87.57613,17031843900,41.885286,-87.657249,17031833000,20000.0,0,False,2,False,2,5,114.0339,42,28.0
70027239,41.787227,-87.577462,17031411000,41.878667,-87.671689,17031838100,42500.0,0,False,6,False,1,5,267.8447,41,28.0
70027248,41.74821,-87.610074,17031440201,41.87736,-87.703562,17031271200,27500.0,0,False,2,True,3,5,114.0339,44,27.0
70027251,41.880986,-87.63307,17031839100,41.875817,-87.617256,17031320400,10000.0,0,False,2,False,1,-1,380.8883,32,32.0
70027253,41.914618,-87.796796,17031250500,41.875817,-87.617256,17031320400,125000.0,1,True,2,True,3,5,73.6225,25,32.0
70027258,41.755113,-87.651425,17031710200,41.66621,-87.657873,17031821401,20000.0,0,False,2,False,1,5,259.8966,71,
70027271,41.742146,-87.639689,17031710900,41.952821,-87.653241,17031832100,10000.0,1,False,2,False,1,5,114.0555,71,6.0
70027275,41.972067,-87.686082,17031040401,41.905859,-87.630901,17031080202,55000.0,0,False,1,False,2,6,73.6225,4,8.0
70027282,41.929522,-87.632325,17031070101,42.304663,-87.864266,17097863004,10000.0,1,False,1,False,1,-1,462.6339,7,
70027292,41.972437,-87.671109,17031031000,41.878635,-87.642924,17031281900,82500.0,0,False,1,False,2,5,73.6225,3,28.0
70027301,41.942699,-87.731002,17031161300,42.015796,-87.891065,17031806501,42500.0,0,False,2,False,1,5,73.6225,16,
70027330,41.875817,-87.617256,17031320400,41.880986,-87.63307,17031839100,10000.0,0,False,1,False,1,-1,109.7378,32,32.0
70027344,41.869903,-87.631213,17031839000,41.880986,-87.63307,17031839100,125000.0,0,False,1,False,2,5,69.6912,32,32.0
70027348,41.90664,-87.68958,17031241100,41.898335,-87.620753,17031081300,125000.0,2,False,1,True,4,5,72.9882,24,8.0
70027355,41.935055,-87.737623,17031200100,41.979419,-87.902438,17031980000,42500.0,0,False,1,False,1,5,68.609,20,76.0
70027358,41.699762,-87.628054,17031491000,41.687239,-87.719316,17031740400,82500.0,4,False,2,False,7,5,989.2804,49,74.0
70027373,41.964647,-87.725891,17031140601,41.910264,-88.097072,17043841208,180000.0,2,True,1,False,2,5,74.5675,14,
70027375,41.745835,-87.591788,17031834300,41.886447,-87.619467,17031320100,42500.0,0,False,2,False,1,5,204.2503,45,32.0
70027379,41.920482,-87.679976,17031832200,41.886447,-87.619467,17031320100,82500.0,0,True,1,False,1,4,68.4132,22,32.0
70027392,41.869903,-87.631213,17031839000,41.886447,-87.619467,17031320100,180000.0,1,True,1,False,2,5,69.6928,32,32.0
70027394,41.875817,-87.617256,17031320400,41.870554,-87.616596,17031320600,10000.0,0,False,1,False,2,-1,289.4114,32,32.0
70027398,41.950078,-87.828896,17031170500,42.11907,-88.052559,17031803701,67500.0,1,True,1,True,3,5,74.85,17,
70027409,41.912867,-87.641072,17031071700,41.790469,-87.601285,17031836200,125000.0,1,True,1,False,2,5,69.3159,7,41.0
70027415,41.956798,-87.772044,17031150402,41.88509,-87.714967,17031836800,32500.0,1,True,1,False,1,4,659.7074,15,27.0
70027426,41.972668,-87.663866,17031031100,41.893324,-87.63919,17031081800,180000.0,1,True,1,True,4,5,76.4436,3,8.0
70027461,41.856667,-87.715731,17031292200,41.870416,-87.675079,17031838200,10000.0,1,False,2,True,6,7,615.7184,29,28.0
70027486,41.688631,-87.652049,17031750600,41.880986,-87.63307,17031839100,42500.0,1,False,2,True,2,5,550.4038,75,32.0
70027500,41.900266,-87.632109,17031081000,41.871694,-87.654124,17031833300,42500.0,0,False,3,False,1,2,68.4434,8,28.0
70027503,41.928465,-87.695086,17031220300,41.790469,-87.601285,17031836200,125000.0,1,True,1,False,2,5,69.3159,22,41.0
70027504,41.892275,-87.679398,17031243000,41.880986,-87.63307,17031839100,180000.0,2,True,1,False,2,5,69.4729,24,32.0
70027508,41.754049,-87.661106,17031710300,41.783005,-87.671577,17031670600,20000.0,0,False,2,False,3,2,205.1481,71,67.0
70027509,41.856667,-87.715731,17031292200,41.843977,-87.684202,17031841300,10000.0,0,False,2,False,1,4,68.8451,29,31.0
70027527,41.877108,-87.732867,17031260600,41.814302,-87.867257,17031819500,42500.0,1,False,2,False,1,6,206.8255,26,
70027530,41.876758,-87.744583,17031252202,41.95921,-87.712973,17031160501,27500.0,1,False,2,False,1,5,150.1429,25,16.0
70027552,41.884144,-87.747888,17031251800,41.883676,-87.76988,17031252000,20000.0,1,False,2,True,3,6,662.2669,25,25.0
70027565,41.970695,-87.713004,17031140200,41.978233,-87.716453,17031831800,10000.0,0,False,1,False,2,-1,93.9691,14,13.0
70027569,41.871338,-87.732009,17031261000,41.951188,-87.872201,17031811600,42500.0,1,False,2,True,3,5,416.7946,26,
70027577,41.942856,-87.717496,17031831100,41.979419,-87.902438,17031980000,42500.0,0,False,6,False,1,4,91.5672,21,76.0
70027613,41.914754,-87.654465,17031832600,41.880986,-87.63307,17031839100,125000.0,1,False,1,False,2,5,68.5625,7,32.0
70027643,41.77604,-87.649548,17031681000,41.875817,-87.617256,17031320400,10000.0,3,False,2,False,6,2,117.9918,68,32.0
70027651,41.804016,-87.580489,17031390700,41.790469,-87.601285,17031836200,55000.0,0,False,1,False,1,3,910.5709,39,41.0
70027654,41.935996,-87.67584,17031051300,42.041414,-87.980523,17031805107,55000.0,0,False,1,False,2,5,73.6225,5,
70027662,41.862661,-87.712875,17031291200,41.863764,-87.69255,17031843300,27500.0,1,False,2,False,1,5,610.0758,29,29.0
70027670,41.921647,-87.689951,17031221500,41.880986,-87.63307,17031839100,180000.0,1,True,1,False,2,5,69.3342,22,32.0
70027681,41.935442,-87.680959,17031051400,41.735241,-87.575729,17031480100,180000.0,2,True,1,False,2,5,223.4425,5,48.0
70027694,41.91591,-87.683826,17031222200,41.893324,-87.63919,17031081800,82500.0,0,False,1,False,1,5,68.4132,22,8.0
70027695,41.935703,-87.70384,17031210700,42.024677,-87.974026,17031770400,180000.0,1,False,1,False,2,5,119.6127,21,
70027698,41.74821,-87.610074,17031440201,41.870416,-87.675079,17031838200,82500.0,1,False,2,True,5,5,1018.2956,44,28.0
70027699,42.006277,-87.667683,17031010600,42.058204,-87.671892,17031808702,82500.0,0,False,1,False,2,5,73.6225,1,
70027712,41.920801,-87.694532,17031221400,42.017151,-87.823984,17031805502,67500.0,0,False,1,False,2,5,68.9933,22,
70027713,41.870554,-87.616596,17031320600,41.88475,-87.684127,17031837800,180000.0,0,False,4,False,2,5,69.5001,32,28.0
70027716,42.016051,-87.673322,17031010202,41.878635,-87.642924,17031281900,82500.0,1,True,1,False,1,5,73.6225,1,28.0
70027722,41.949473,-87.771758,17031150600,41.880986,-87.63307,17031839100,125000.0,3,True,1,False,2,5,73.6225,15,32.0
70027723,41.951218,-87.702135,17031160700,41.978233,-87.716453,17031831800,82500.0,0,False,1,False,1,5,73.7715,16,13.0
70027726,42.009412,-87.663958,17031010501,41.880986,-87.63307,17031839100,67500.0,1,False,1,True,4,5,198.3541,1,32.0
70027742,41.929046,-87.65131,17031070300,41.870416,-87.675079,17031838200,55000.0,0,False,1,False,2,4,68.7358,7,28.0
70027743,41.878626,-87.685132,17031280900,41.863764,-87.69255,17031843300,32500.0,1,False,2,False,2,5,614.4391,28,29.0
70027746,41.921647,-87.689951,17031221500,41.963185,-87.683854,17031040900,125000.0,1,False,1,False,2,5,68.8033,22,4.0
70027751,41.927569,-87.787998,17031831500,41.895035,-87.619717,17031081401,82500.0,2,True,3,True,3,5,73.6225,19,8.0
70027757,41.869119,-87.756088,17031831400,41.863764,-87.69255,17031843300,32500.0,1,False,2,False,1,5,659.7074,25,29.0
70027777,41.928396,-87.704911,17031220500,41.875817,-87.617256,17031320400,82500.0,1,True,1,False,1,5,68.4132,22,32.0
70027799,41.979795,-87.671445,17031030900,41.885452,-87.643498,17031280100,180000.0,1,True,1,False,2,5,73.6225,77,28.0
70027808,41.898549,-87.760604,17031251200,41.886447,-87.619467,17031320100,10000.0,1,False,2,True,2,5,118.5329,25,32.0
70027809,41.952651,-87.745255,17031831700,41.880986,-87.63307,17031839100,180000.0,1,True,1,True,3,5,73.9008,15,32.0
70027816,41.965447,-87.663195,17031031700,42.173681,-87.878362,17097864802,180000.0,2,False,1,False,2,5,74.0041,3,
70027821,41.892654,-87.652517,17031243500,41.868458,-87.642965,17031841900,125000.0,1,False,1,False,1,4,126.5345,24,28.0
70027836,41.870554,-87.616596,17031320600,41.886447,-87.619467,17031320100,55000.0,1,False,1,False,2,5,69.3625,32,32.0
70027850,41.919828,-87.737542,17031200401,41.895035,-87.619717,17031081401,125000.0,1,True,1,True,4,5,73.9593,20,8.0
70027877,41.797831,-87.603742,17031410500,41.714265,-87.638138,17031730500,125000.0,1,True,1,False,2,5,567.2396,41,73.0
70027879,41.935703,-87.70384,17031210700,41.790469,-87.601285,17031836200,125000.0,2,False,1,True,3,5,109.3482,21,41.0
70027892,41.989584,-87.783014,17031100100,41.880986,-87.63307,17031839100,125000.0,3,True,1,False,3,5,330.3598,10,32.0
70027900,41.797961,-87.589625,17031410800,41.892218,-87.631832,17031081700,82500.0,1,False,2,False,2,5,114.0339,41,8.0
70027902,41.851644,-87.635661,17031841100,41.879078,-87.657046,17031833100,125000.0,2,False,1,False,2,5,148.3472,34,28.0
70027913,41.689315,-87.60537,17031500300,41.870416,-87.675079,17031838200,20000.0,1,False,1,False,2,5,117.637,50,28.0
70027914,41.952651,-87.745255,17031831700,41.840744,-87.898435,17031818500,180000.0,3,True,1,False,2,4,74.6732,15,
70027917,41.878635,-87.642924,17031281900,41.895035,-87.619717,17031081401,42500.0,0,False,1,False,2,4,69.5041,28,8.0
70027925,41.893324,-87.63919,17031081800,42.044449,-87.75554,17031807000,82500.0,1,False,1,False,1,0,68.9037,8,
70027937,41.944657,-87.700544,17031210100,41.880986,-87.63307,17031839100,125000.0,1,True,1,True,3,5,71.9636,21,32.0
70027942,41.905859,-87.630901,17031080202,41.885286,-87.657249,17031833000,82500.0,0,False,1,False,1,5,68.5834,8,28.0
70027943,41.868458,-87.642965,17031841900,41.885286,-87.657249,17031833000,82500.0,0,False,1,False,1,5,68.7665,28,28.0
70027946,41.933785,-87.722052,17031210502,41.880986,-87.63307,17031839100,180000.0,1,True,1,False,2,5,68.6654,21,32.0
70027951,41.915741,-87.692256,17031832400,41.885286,-87.657249,17031833000,180000.0,2,True,1,False,3,5,612.4099,22,28.0
70027957,41.90749,-87.635799,17031080300,41.661854,-88.170895,17197880308,180000.0,1,False,1,False,3,5,439.4638,8,
70027958,41.885452,-87.643498,17031280100,41.885286,-87.657249,17031833000,125000.0,1,False,1,False,1,5,126.9394,28,28.0
70027960,41.929327,-87.711981,17031220602,42.009412,-87.663958,17031010501,125000.0,1,True,1,True,5,5,612.1105,22,1.0
70027961,41.879078,-87.657046,17031833100,41.880986,-87.63307,17031839100,180000.0,0,False,1,False,2,5,69.5437,28,32.0
70027969,41.90056,-87.694197,17031242600,41.885286,-87.657249,17031833000,125000.0,0,True,1,False,1,5,68.4132,24,28.0
70027980,41.703107,-87.665139,17031720700,41.713042,-87.666054,17031720200,125000.0,1,True,1,True,4,3,367.6411,72,72.0
70027989,41.826054,-87.662789,17031590700,42.028194,-87.739844,17031807400,32500.0,2,False,97,False,4,5,615.7184,59,
70027990,41.934541,-87.643024,17031063301,41.893324,-87.63919,17031081800,55000.0,0,False,1,False,1,5,68.6027,6,8.0
70027998,41.929522,-87.632325,17031070101,41.885286,-87.657249,17031833000,55000.0,0,False,1,False,1,5,68.6027,7,28.0
70028001,41.914242,-87.625092,17031071500,41.885286,-87.657249,17031833000,55000.0,1,False,1,False,1,5,68.4132,7,28.0
70028010,41.945282,-87.661545,17031061500,41.885286,-87.657249,17031833000,82500.0,0,False,1,False,1,5,68.4132,6,28.0
70028013,41.928431,-87.699968,17031220400,41.880986,-87.63307,17031839100,55000.0,1,False,1,False,1,5,68.8207,22,32.0
70028023,41.874181,-87.661901,17031832900,41.798986,-88.163623,17043846405,125000.0,2,False,1,False,2,5,151.2729,28,
70028030,42.005594,-87.813096,17031090200,41.878635,-87.642924,17031281900,82500.0,3,True,1,False,2,5,134.9356,9,28.0
70028032,41.900266,-87.632109,17031081000,41.885286,-87.657249,17031833000,125000.0,0,False,1,False,1,5,101.1207,8,28.0
70028033,41.892654,-87.652517,17031243500,41.885286,-87.657249,17031833000,180000.0,2,True,1,False,1,5,126.9394,24,28.0
70028037,41.892654,-87.652517,17031243500,41.885286,-87.657249,17031833000,125000.0,0,False,3,False,1,5,68.8476,24,28.0
70028042,41.908374,-87.67093,17031241500,41.885286,-87.657249,17031833000,180000.0,0,False,1,False,2,5,69.5298,24,28.0
70028053,41.768953,-87.563814,17031430102,41.891022,-87.612931,17031081402,10000.0,0,False,2,True,3,6,152.8998,43,8.0
